2020-10-09;1839
2020-10-10;1702
2020-10-11;1628
2020-10-12;1762
2020-10-13;1723
2020-10-14;1726
2020-10-15;1801
2020-10-16;1829
2020-10-17;1854
2020-10-18;1762
2020-10-19;1871
2020-10-20;1947
2020-10-21;2067
2020-10-22;2049
2020-10-23;2017
2020-10-24;1948
2020-10-25;2078
2020-10-26;1957
2020-10-27;2098
2020-10-28;2124
2020-10-29;2169
2020-10-30;2151
2020-10-31;2153
2020-11-01;2241
2020-11-02;2289
2020-11-03;2201
2020-11-04;2213
2020-11-05;2237
2020-11-06;2298
2020-11-07;2341
2020-11-08;2313
2020-11-09;2308
2020-11-10;2251
2020-11-11;2218
2020-11-12;2295
2020-11-13;2296
2020-11-14;2215
2020-11-15;2162
2020-11-16;2281
2020-11-17;2174
2020-11-18;2243
2020-11-19;2245
2020-11-20;2100
2020-11-21;2088
2020-11-22;2146
2020-11-23;2232
2020-11-24;2226
2020-11-25;2138
2020-11-26;2144
2020-11-27;2191
2020-11-28;2062
2020-11-29;1985
2020-11-30;2111
2020-12-01;2101
2020-12-02;2100
2020-12-03;2199
2020-12-04;2131
2020-12-05;2064
2020-12-06;2117
2020-12-07;2035
2020-12-08;2118
2020-12-09;2154
2020-12-10;2124
2020-12-11;2220
2020-12-12;2101
2020-12-13;2031
2020-12-14;2129
2020-12-15;2139
2020-12-16;2116
2020-12-17;1996
2020-12-18;2040
2020-12-19;1933
2020-12-20;2025
2020-12-21;1948
2020-12-22;2079
2020-12-23;2056
2020-12-24;2018
2020-12-25;1942
2020-12-26;2022
2020-12-27;2049
2020-12-28;2175
2020-12-29;2076
2020-12-30;2057
2020-12-31;2017
2021-01-01;2140
2021-01-02;2054
2021-01-03;2150
2021-01-04;2195
2021-01-05;2174
2021-01-06;2115
2021-01-07;2106
2021-01-08;2153
2021-01-09;2169
2021-01-10;2053
2021-01-11;2201
2021-01-12;2166
2021-01-13;2189
2021-01-14;2213
2021-01-15;2103
2021-01-16;2055
2021-01-17;2010
2021-01-18;2192
2021-01-19;2177
2021-01-20;2239
2021-01-21;2321
2021-01-22;2287
2021-01-23;2085
2021-01-24;2111
2021-01-25;2115
2021-01-26;2143
2021-01-27;2133
2021-01-28;2206
2021-01-29;2243
2021-01-30;2145
2021-01-31;2037
2021-02-01;2284
2021-02-02;2045
2021-02-03;2126
2021-02-04;2107
2021-02-05;2124
2021-02-06;2040
2021-02-07;1980
2021-02-08;2126
2021-02-09;2072
2021-02-10;2085
2021-02-11;2038
2021-02-12;2131
2021-02-13;2017
2021-02-14;1973
2021-02-15;2055
2021-02-16;2113
2021-02-17;2052
2021-02-18;2092
2021-02-19;2132
2021-02-20;1965
2021-02-21;1996
2021-02-22;1924
2021-02-23;2071
2021-02-24;1998
2021-02-25;1928
2021-02-26;1916
2021-02-27;1895
2021-02-28;1898
2021-03-01;1915
2021-03-02;2061
2021-03-03;1869
2021-03-04;1877
2021-03-05;1843
2021-03-06;1890
2021-03-07;1767
2021-03-08;1898
2021-03-09;1924
2021-03-10;1919
2021-03-11;1838
2021-03-12;1896
2021-03-13;1875
2021-03-14;1738
2021-03-15;1924
2021-03-16;1900
2021-03-17;1910
2021-03-18;1910
2021-03-19;1943
2021-03-20;1863
2021-03-21;1794
2021-03-22;1832
2021-03-23;1931
2021-03-24;1922
2021-03-25;1943
2021-03-26;1883
2021-03-27;1845
2021-03-28;1701
2021-03-29;1926
2021-03-30;1958
2021-03-31;2014
2021-04-01;1951
2021-04-02;1935
2021-04-03;1857
2021-04-04;1831
2021-04-05;1799
2021-04-06;1892
2021-04-07;1846
2021-04-08;1876
2021-04-09;1998
2021-04-10;1923
2021-04-11;1876
2021-04-12;1815
2021-04-13;1849
2021-04-14;1935
2021-04-15;1861
2021-04-16;2035
2021-04-17;1881
2021-04-18;1899
2021-04-19;1959
2021-04-20;1947
2021-04-21;1939
2021-04-22;1886
2021-04-23;1915
2021-04-24;1903
2021-04-25;1830
2021-04-26;1918
2021-04-27;1958
2021-04-28;1904
2021-04-29;1782
2021-04-30;1863
2021-05-01;1669
2021-05-02;1703
2021-05-03;1796
2021-05-04;1764
2021-05-05;1762
2021-05-06;1819
2021-05-07;1791
2021-05-08;1681
2021-05-09;1758
2021-05-10;1723
2021-05-11;1668
2021-05-12;1571
2021-05-13;1477
2021-05-14;1519
2021-05-15;1386
2021-05-16;1406
2021-05-17;1448
