Fecha,MoMoOld fitxers fins 2020-05-27,MoMoOld2 fitxers fins 2022-04-26,MoMoOld3 fitxers fins 2022-12-20,MoMo fitxers fins el més actual,INE2018
2022-01-17,,1392,1476.6,1475.54,1172
2022-01-18,,1434,1506.48,1505.46,1172
2022-01-19,,1543,1640.42,1638.4,1172
2022-01-20,,1522,1613.53,1609.48,1172
2022-01-21,,1544,1636.96,1635.96,1172
2022-01-22,,1495,1581.09,1581.09,1172
2022-01-23,,1392,1465.28,1464.12,1172
2022-01-24,,1518,1599.76,1598.75,1172
2022-01-25,,1558,1654.27,1654.27,1172
2022-01-26,,1539,1626.55,1624.38,1172
2022-01-27,,1582,1673.15,1673.15,1172
2022-01-28,,1522,1608.7,1606.69,1172
2022-01-29,,1536,1616.84,1616.84,1172
2022-01-30,,1443,1526.77,1526.77,1172
2022-01-31,,1440,1525.45,1523.42,1172
2022-02-01,,1529,1613.54,1612.53,1172
2022-02-02,,1508,1594.2,1592.16,1172
2022-02-03,,1573,1654.94,1653.93,1172
2022-02-04,,1533,1621.18,1621.18,1172
2022-02-05,,1474,1558.08,1558.07,1172
2022-02-06,,1323,1397.69,1397.69,1172
2022-02-07,,1319,1390.67,1390.67,1172
2022-02-08,,1415,1497.42,1497.42,1172
2022-02-09,,1474,1561.02,1559.86,1172
2022-02-10,,1386,1470.36,1469.35,1172
2022-02-11,,1353,1431.9,1431.9,1172
2022-02-12,,1324,1400.45,1399.44,1172
2022-02-13,,1277,1345.91,1345.91,1172
2022-02-14,,1248,1326.93,1325.93,1172
2022-02-15,,1313,1389.3,1388.29,1172
2022-02-16,,1287,1353.88,1352.87,1172
2022-02-17,,1318,1393.73,1391.71,1172
2022-02-18,,1281,1350.91,1349.91,1172
2022-02-19,,1232,1305.92,1305.91,1172
2022-02-20,,1157,1214.89,1214.89,1172
2022-02-21,,1209,1280.01,1280.01,1172
2022-02-22,,1235,1303.68,1302.66,1172
2022-02-23,,1240,1310.8,1309.79,1172
2022-02-24,,1267,1338.98,1338.98,1172
2022-02-25,,1264,1336.43,1334.42,1172
2022-02-26,,1173,1233.96,1233.96,1172
2022-02-27,,1144,1210.13,1210.12,1172
2022-02-28,,1135,1195.64,1194.64,1172
2022-03-01,,1132,1197.9,1197.9,1172
2022-03-02,,1194,1260.25,1258.23,1172
2022-03-03,,1257,1330.9,1329.88,1172
2022-03-04,,1197,1270.59,1270.58,1172
2022-03-05,,1135,1207.19,1206.19,1172
2022-03-06,,1166,1236.1,1234.08,1172
2022-03-07,,1109,1181.18,1181.18,1172
2022-03-08,,1144,1208.3,1207.28,1172
2022-03-09,,1164,1235.44,1234.43,1172
2022-03-10,,1215,1286.44,1285.42,1172
2022-03-11,,1203,1270.26,1270.26,1172
2022-03-12,,1182,1249.4,1248.34,1172
2022-03-13,,1073,1139.76,1139.76,1172
2022-03-14,,1106,1170.58,1169.57,1172
2022-03-15,,1228,1296.95,1296.94,1172
2022-03-16,,1215,1290.36,1290.36,1172
2022-03-17,,1151,1226.76,1226.76,1172
2022-03-18,,1219,1297.84,1296.67,1172
2022-03-19,,1101,1173.8,1172.79,1172
2022-03-20,,1083,1146.38,1145.35,1172
2022-03-21,,1101,1168.33,1168.33,1172
2022-03-22,,1147,1213.89,1212.89,1172
2022-03-23,,1239,1318.24,1314.9,1172
2022-03-24,,1149,1221.81,1221.81,1172
2022-03-25,,1250,1330.68,1329.52,1172
2022-03-26,,1171,1246.04,1246.03,1172
2022-03-27,,1045,1104.62,1102.6,1172
2022-03-28,,1081,1127.72,1126.68,1172
2022-03-29,,1244,1298.31,1298.3,1172
2022-03-30,,1220,1284.12,1284.12,1172
2022-03-31,,1198,1249.08,1249.08,1172
2022-04-01,,1191,1241.2,1241.2,1172
2022-04-02,,1174,1221.92,1221.92,1172
2022-04-03,,1104,1144.87,1144.87,1172
2022-04-04,,1136,1180.58,1180.58,1172
2022-04-05,,1213,1262.75,1260.58,1172
2022-04-06,,1175,1214.89,1212.57,1172
2022-04-07,,1278,1335.65,1335.65,1172
2022-04-08,,1268,1315.56,1312.54,1172
2022-04-09,,1216,1252.33,1252.33,1172
2022-04-10,,1178,1206.51,1206.51,1172
2022-04-11,,1280,1324.77,1324.76,1172
2022-04-12,,1244,1283.11,1282.07,1172
2022-04-13,,1295,1340.7,1340.7,1172
2022-04-14,,1205,1256.19,1254.17,1172
2022-04-15,,1156,1188.19,1188.19,1172
2022-04-16,,1171,1181.16,1179.99,1172
2022-04-17,,1154,1186.53,1186.53,1172
2022-04-18,,1188,1215.51,1215.51,1172
2022-04-19,,1161,1181.73,1180.57,1172
2022-04-20,,1164,1193.55,1193.55,1172
2022-04-21,,1160,1205.54,1205.54,1172
2022-04-22,,1098,1243.76,1241.74,1172
2022-04-23,,1053,1250.16,1250.16,1172
2022-04-24,,1061,1170.9,1169.88,1172
2022-04-25,,,1193.14,1193.14,1172
2022-04-26,,,1245.31,1244.3,1172
2022-04-27,,,1285.89,1284.88,1172
2022-04-28,,,1180.04,1180.04,1172
2022-04-29,,,1237.69,1237.69,1172
2022-04-30,,,1249.95,1249.95,1172
2022-05-01,,,1178.91,1177.89,1172
2022-05-02,,,1169.39,1168.36,1172
2022-05-03,,,1233.83,1233.82,1172
2022-05-04,,,1201.42,1197.93,1172
2022-05-05,,,1251.88,1251.88,1172
2022-05-06,,,1278.24,1278.24,1172
2022-05-07,,,1260.01,1259,1172
2022-05-08,,,1160.88,1160.88,1172
2022-05-09,,,1235.67,1234.61,1172
2022-05-10,,,1313.48,1313.48,1172
2022-05-11,,,1246.66,1245.66,1172
2022-05-12,,,1313.25,1313.24,1172
2022-05-13,,,1322.71,1322.71,1172
2022-05-14,,,1263.27,1262.26,1172
2022-05-15,,,1184.94,1184.94,1172
2022-05-16,,,1287.89,1286.89,1172
2022-05-17,,,1275.17,1273.15,1172
2022-05-18,,,1351.28,1350.27,1172
2022-05-19,,,1296.36,1295.2,1172
2022-05-20,,,1300.31,1301.32,1172
2022-05-21,,,1288.23,1288.23,1172
2022-05-22,,,1171.64,1171.64,1172
2022-05-23,,,1233.87,1233.87,1172
2022-05-24,,,1280.55,1280.54,1172
2022-05-25,,,1113.2,1112.14,1172
2022-05-26,,,1202.94,1201.93,1172
2022-05-27,,,1202.96,1202.95,1172
2022-05-28,,,1146.59,1146.59,1172
2022-05-29,,,1102.5,1102.49,1172
2022-05-30,,,1087.79,1087.89,1172
2022-05-31,,,1205.89,1205.89,1172
2022-06-01,,,1256.27,1256.27,1172
2022-06-02,,,1229.86,1225.67,1172
2022-06-03,,,1204.72,1202.52,1172
2022-06-04,,,1153.98,1153.98,1172
2022-06-05,,,1052.31,1052.47,1172
2022-06-06,,,1044.61,1043.6,1172
2022-06-07,,,1205.52,1205.52,1172
2022-06-08,,,1223.52,1223.52,1172
2022-06-09,,,1257.35,1257.35,1172
2022-06-10,,,1242.25,1242.25,1172
2022-06-11,,,1201.6,1201.6,1172
2022-06-12,,,1070.06,1068.02,1172
2022-06-13,,,1183.99,1182.98,1172
2022-06-14,,,1285.67,1284.63,1172
2022-06-15,,,1285.7,1285.7,1172
2022-06-16,,,1423.58,1423.58,1172
2022-06-17,,,1423.59,1420.25,1172
2022-06-18,,,1508.81,1508.81,1172
2022-06-19,,,1310.16,1310.16,1172
2022-06-20,,,1306.84,1303.64,1172
2022-06-21,,,1244.58,1244.58,1172
2022-06-22,,,1329.5,1329.5,1172
2022-06-23,,,1249.42,1247.4,1172
2022-06-24,,,1234.62,1234.61,1172
2022-06-25,,,1198.76,1195.55,1172
2022-06-26,,,1074.23,1073.07,1172
2022-06-27,,,1187.13,1187.13,1172
2022-06-28,,,1203.61,1201.3,1172
2022-06-29,,,1352.58,1351.57,1172
2022-06-30,,,1247.85,1245.82,1172
2022-07-01,,,1236.09,1234.05,1172
2022-07-02,,,1233.24,1233.24,1172
2022-07-03,,,1202.82,1202.81,1172
2022-07-04,,,1273.16,1273.16,1172
2022-07-05,,,1304.33,1304.33,1172
2022-07-06,,,1328.03,1328.03,1172
2022-07-07,,,1355.8,1352.56,1172
2022-07-08,,,1320.65,1318.61,1172
2022-07-09,,,1318.35,1317.33,1172
2022-07-10,,,1268.13,1267.12,1172
2022-07-11,,,1356.04,1356.04,1172
2022-07-12,,,1517.45,1516.44,1172
2022-07-13,,,1505.22,1505.22,1172
2022-07-14,,,1645.9,1644.89,1172
2022-07-15,,,1704.4,1704.39,1172
2022-07-16,,,1619.75,1619.74,1172
2022-07-17,,,1606.21,1606.21,1172
2022-07-18,,,1770.76,1769.76,1172
2022-07-19,,,1709.54,1709.53,1172
2022-07-20,,,1555.41,1556.57,1172
2022-07-21,,,1594.9,1594.89,1172
2022-07-22,,,1490.94,1490.94,1172
2022-07-23,,,1519.97,1518.96,1172
2022-07-24,,,1408.26,1407.1,1172
2022-07-25,,,1484.35,1483.34,1172
2022-07-26,,,1515.03,1513.01,1172
2022-07-27,,,1430.61,1430.6,1172
2022-07-28,,,1397.57,1397.56,1172
2022-07-29,,,1496.85,1496.85,1172
2022-07-30,,,1302.57,1301.55,1172
2022-07-31,,,1342.71,1341.73,1172
2022-08-01,,,1420.43,1418.41,1172
2022-08-02,,,1436.15,1436.15,1172
2022-08-03,,,1411.39,1412.41,1172
2022-08-04,,,1395.41,1393.37,1172
2022-08-05,,,1341.42,1341.41,1172
2022-08-06,,,1306.49,1305.48,1172
2022-08-07,,,1177.33,1177.33,1172
2022-08-08,,,1266.11,1266.1,1172
2022-08-09,,,1260.7,1260.69,1172
2022-08-10,,,1390.57,1389.56,1172
2022-08-11,,,1365.31,1365.31,1172
2022-08-12,,,1353.52,1350.5,1172
2022-08-13,,,1368.98,1368.98,1172
2022-08-14,,,1333.3,1332.28,1172
2022-08-15,,,1145.76,1147.94,1172
2022-08-16,,,1149.64,1150.8,1172
2022-08-17,,,1212.34,1212.34,1172
2022-08-18,,,1164.11,1161.94,1172
2022-08-19,,,1197.05,1195.73,1172
2022-08-20,,,1159.1,1158.09,1172
2022-08-21,,,1116.83,1115.67,1172
2022-08-22,,,1229.68,1229.68,1172
2022-08-23,,,1223.23,1223.23,1172
2022-08-24,,,1232.32,1229.02,1172
2022-08-25,,,1220.36,1220.36,1172
2022-08-26,,,1195.2,1195.32,1172
2022-08-27,,,1084.92,1084.92,1172
2022-08-28,,,1021.61,1022.77,1172
2022-08-29,,,1140.75,1138.3,1172
2022-08-30,,,1119.34,1116.31,1172
2022-08-31,,,1160.82,1161.85,1172
2022-09-01,,,1087.33,1087.33,1172
2022-09-02,,,1132.85,1132.85,1172
2022-09-03,,,1066.47,1065.44,1172
2022-09-04,,,1000.84,999.82,1172
2022-09-05,,,1070.65,1072.65,1172
2022-09-06,,,1052.95,1051.95,1172
2022-09-07,,,1155.89,1155.88,1172
2022-09-08,,,1130.89,1133.21,1172
2022-09-09,,,1105.21,1104.19,1172
2022-09-10,,,1107.89,1107.88,1172
2022-09-11,,,1066.17,1068.35,1172
2022-09-12,,,1083.75,1083.46,1172
2022-09-13,,,1156.62,1156.61,1172
2022-09-14,,,1159.27,1157.06,1172
2022-09-15,,,1186.99,1187.99,1172
2022-09-16,,,1055.45,1053.44,1172
2022-09-17,,,1028.42,1026.25,1172
2022-09-18,,,1020.87,1019.86,1172
2022-09-19,,,1040.51,1040.51,1172
2022-09-20,,,1093.33,1090.15,1172
2022-09-21,,,1091.77,1091.77,1172
2022-09-22,,,1101.39,1100.38,1172
2022-09-23,,,1110.11,1109.08,1172
2022-09-24,,,1049.64,1049.64,1172
2022-09-25,,,989.62,988.59,1172
2022-09-26,,,1038.37,1037.36,1172
2022-09-27,,,1068.3,1068.3,1172
2022-09-28,,,1121.51,1120.35,1172
2022-09-29,,,1106.63,1106.47,1172
2022-09-30,,,1056.03,1055.02,1172
2022-10-01,,,1145.19,1142.88,1172
2022-10-02,,,1043.34,1042.17,1172
2022-10-03,,,1133.8,1136.97,1172
2022-10-04,,,1151.3,1151.3,1172
2022-10-05,,,1159.99,1159.99,1172
2022-10-06,,,1166.32,1165.33,1172
2022-10-07,,,1185.61,1186.78,1172
2022-10-08,,,1123.89,1123.91,1172
2022-10-09,,,1111.66,1111.65,1172
2022-10-10,,,1130.98,1130.97,1172
2022-10-11,,,1105.75,1105.72,1172
2022-10-12,,,1140.16,1140.42,1172
2022-10-13,,,1123.39,1123.39,1172
2022-10-14,,,1167.56,1168.57,1172
2022-10-15,,,1138.16,1140.17,1172
2022-10-16,,,1053.24,1054.24,1172
2022-10-17,,,1165.61,1166.43,1172
2022-10-18,,,1202.68,1201.49,1172
2022-10-19,,,1171.82,1171.82,1172
2022-10-20,,,1233.38,1237.42,1172
2022-10-21,,,1163.93,1164.92,1172
2022-10-22,,,1184.45,1185.61,1172
2022-10-23,,,1102.14,1105.16,1172
2022-10-24,,,1117.19,1118.2,1172
2022-10-25,,,1181.66,1184.68,1172
2022-10-26,,,1135.39,1136.4,1172
2022-10-27,,,1190.48,1188.26,1172
2022-10-28,,,1132.07,1135.09,1172
2022-10-29,,,1164.62,1167.82,1172
2022-10-30,,,1116.69,1123.93,1172
2022-10-31,,,1161.45,1165.49,1172
2022-11-01,,,1025.25,1027.42,1172
2022-11-02,,,1125.07,1127.09,1172
2022-11-03,,,1172.81,1173.82,1172
2022-11-04,,,1129.63,1129.79,1172
2022-11-05,,,1067.27,1067.58,1172
2022-11-06,,,1051.78,1052.81,1172
2022-11-07,,,1101.18,1101.59,1172
2022-11-08,,,1171.1,1170.11,1172
2022-11-09,,,1237.89,1233.88,1172
2022-11-10,,,1199.38,1196.9,1172
2022-11-11,,,1271.22,1269.67,1172
2022-11-12,,,1156.08,1151.25,1172
2022-11-13,,,1171.27,1164.28,1172
2022-11-14,,,1185.88,1179.86,1172
2022-11-15,,,1207.39,1204.54,1172
2022-11-16,,,1246.98,1239.84,1172
2022-11-17,,,1282.61,1268.42,1172
2022-11-18,,,1305.62,1290.87,1172
2022-11-19,,,1197.69,1171.53,1172
2022-11-20,,,1142.29,1121.61,1172
2022-11-21,,,1201.31,1171.6,1172
2022-11-22,,,1321.27,1287.1,1172
2022-11-23,,,1270.23,1239.37,1172
2022-11-24,,,1227.31,1202.24,1172
2022-11-25,,,1285.72,1276.15,1172
2022-11-26,,,1224.04,1231.59,1172
2022-11-27,,,1165.48,1165.68,1172
2022-11-28,,,1250.37,1267.82,1172
2022-11-29,,,1209.37,1247.42,1172
2022-11-30,,,1236.46,1297.42,1172
2022-12-01,,,1165.79,1331.21,1172
2022-12-02,,,,1360.01,1172
2022-12-03,,,,1328.67,1172
2022-12-04,,,,1252.59,1172
2022-12-05,,,,1386.05,1172
2022-12-06,,,,1324.7,1172
2022-12-07,,,,1350.69,1172
2022-12-08,,,,1372.45,1172
2022-12-09,,,,1373.57,1172
2022-12-10,,,,1389.8,1172
2022-12-11,,,,1363.6,1172
2022-12-12,,,,1355.32,1172
2022-12-13,,,,1413.02,1172
2022-12-14,,,,1431.69,1172
2022-12-15,,,,1469.03,1172
2022-12-16,,,,1349.2,1172
2022-12-17,,,,1330.49,1172
2022-12-18,,,,1209.11,1172
2022-12-19,,,,1366.06,1172
2022-12-20,,,,1445.81,1172
2022-12-21,,,,1415.84,1172
2022-12-22,,,,1415.43,1172
2022-12-23,,,,1477.29,1172
2022-12-24,,,,1429.66,1172
2022-12-25,,,,1268.96,1172
2022-12-26,,,,1340.84,1172
2022-12-27,,,,1351.94,1172
2022-12-28,,,,1444.4,1172
2022-12-29,,,,1480.79,1172
2022-12-30,,,,1400.46,1172
2022-12-31,,,,1345.83,1172
2023-01-01,,,,1354.38,1172
